diffex_id,NCBI_id
Amblyomma-americanum_evm.model.contig-138531-1.3,V5799_015605
Amblyomma-americanum_evm.model.contig-138531-1.4,V5799_015606
Amblyomma-americanum_evm.model.contig-138546-1.1,V5799_015607
Amblyomma-americanum_evm.model.contig-138556-1.1,V5799_015608
Amblyomma-americanum_evm.model.contig-138576-1.1,V5799_015610
Amblyomma-americanum_evm.model.contig-13863-1.1,V5799_015613
Amblyomma-americanum_evm.model.contig-13863-1.2,V5799_015614
Amblyomma-americanum_evm.model.contig-13863-1.3,V5799_015615
Amblyomma-americanum_evm.model.contig-13863-1.4,V5799_015616
Amblyomma-americanum_evm.model.contig-13863-1.5,V5799_015617
Amblyomma-americanum_evm.model.contig-13863-1.6,V5799_015618
Amblyomma-americanum_evm.model.contig-138665-1.1,V5799_015619
Amblyomma-americanum_evm.model.contig-138665-1.2,V5799_015620
Amblyomma-americanum_evm.model.contig-138694-1.1,V5799_015621
Amblyomma-americanum_evm.model.contig-138694-1.2,V5799_015622
Amblyomma-americanum_evm.model.contig-138716-1.1,V5799_015624
Amblyomma-americanum_evm.model.contig-13874-1.1,V5799_015625
Amblyomma-americanum_evm.model.contig-138745-1.1,V5799_015626
Amblyomma-americanum_evm.model.contig-138749-1.2,V5799_015628
Amblyomma-americanum_evm.model.contig-138749-1.3,V5799_015629
Amblyomma-americanum_evm.model.contig-138796-1.1,V5799_015631
Amblyomma-americanum_evm.model.contig-138856-1.1,V5799_015632
Amblyomma-americanum_evm.model.contig-138856-1.2,V5799_015633
Amblyomma-americanum_evm.model.contig-138856-1.3,V5799_015634
Amblyomma-americanum_evm.model.contig-138856-1.4,V5799_015635
Amblyomma-americanum_evm.model.contig-138856-1.5,V5799_015636
Amblyomma-americanum_evm.model.contig-138856-1.6,V5799_015637
Amblyomma-americanum_evm.model.contig-138856-1.7,V5799_015638
Amblyomma-americanum_evm.model.contig-138856-1.8,V5799_015639
Amblyomma-americanum_evm.model.contig-138860-1.1,V5799_015642
Amblyomma-americanum_evm.model.contig-138860-1.3,V5799_015644
Amblyomma-americanum_evm.model.contig-138862-1.1,V5799_015646
Amblyomma-americanum_evm.model.contig-138862-1.2,V5799_015647
Amblyomma-americanum_evm.model.contig-13898-1.1,V5799_015649
Amblyomma-americanum_evm.model.contig-139012-1.1,V5799_015650
Amblyomma-americanum_evm.model.contig-139069-1.1,V5799_015654
Amblyomma-americanum_evm.model.contig-13907-1.2,V5799_015656
evm.TU.contig_139082_1.1,V5799_015657
evm.TU.contig_139085_1.1,V5799_015658
Amblyomma-americanum_evm.model.contig-139088-1.1,V5799_015659
Amblyomma-americanum_evm.model.contig-139094-1.1,V5799_015660
Amblyomma-americanum_evm.model.contig-139107-1.1,V5799_015662
Amblyomma-americanum_evm.model.contig-139167-1.1,V5799_015663
Amblyomma-americanum_evm.model.contig-13918-1.1,V5799_015664
Amblyomma-americanum_evm.model.contig-139195-1.1,V5799_015668
Amblyomma-americanum_evm.model.contig-139196-1.1,V5799_015669
Amblyomma-americanum_evm.model.contig-139218-1.1,V5799_015670
Amblyomma-americanum_evm.model.contig-139315-1.1,V5799_015674
evm.TU.contig_139316_1.1,V5799_015675
Amblyomma-americanum_evm.model.contig-139321-1.1,V5799_015677
Amblyomma-americanum_evm.model.contig-139333-1.1,V5799_015678
Amblyomma-americanum_evm.model.contig-13935-1.1,V5799_015679
Amblyomma-americanum_evm.model.contig-13935-1.2,V5799_015680
Amblyomma-americanum_evm.model.contig-139362-1.1,V5799_015681
Amblyomma-americanum_evm.model.contig-139389-1.1,V5799_015683
Amblyomma-americanum_evm.model.contig-139402-1.1,V5799_015685
Amblyomma-americanum_evm.model.contig-139402-1.2,V5799_015686
Amblyomma-americanum_evm.model.contig-139494-1.1,V5799_015688
Amblyomma-americanum_evm.model.contig-13951-1.1,V5799_015690
evm.TU.contig_139525_1.1,V5799_015692
Amblyomma-americanum_evm.model.contig-139542-1.1,V5799_015693
Amblyomma-americanum_evm.model.contig-13955-1.1,V5799_015694
evm.TU.contig_13955_1.2,V5799_015695
evm.TU.contig_139552_1.1,V5799_015696
Amblyomma-americanum_evm.model.contig-139597-1.1,V5799_015698
Amblyomma-americanum_evm.model.contig-13960-1.1,V5799_015699
Amblyomma-americanum_evm.model.contig-13962-1.1,V5799_015700
Amblyomma-americanum_evm.model.contig-139622-1.1,V5799_015701
evm.TU.contig_13965_1.1,V5799_015702
Amblyomma-americanum_evm.model.contig-139655-1.1,V5799_015703
evm.TU.contig_139656_1.1,V5799_015704
Amblyomma-americanum_evm.model.contig-139679-1.1,V5799_015705
Amblyomma-americanum_evm.model.contig-139679-1.2,V5799_015706
Amblyomma-americanum_evm.model.contig-139679-1.4,V5799_015708
Amblyomma-americanum_evm.model.contig-139719-1.1,V5799_015709
Amblyomma-americanum_evm.model.contig-139725-1.1,V5799_015710
Amblyomma-americanum_evm.model.contig-13973-1.1,V5799_015712
evm.TU.contig_13973_1.2,V5799_015713
Amblyomma-americanum_evm.model.contig-13973-1.3,V5799_015714
Amblyomma-americanum_evm.model.contig-13973-1.4,V5799_015715
Amblyomma-americanum_evm.model.contig-13973-1.5,V5799_015716
Amblyomma-americanum_evm.model.contig-13973-1.6,V5799_015717
Amblyomma-americanum_evm.model.contig-13973-1.7,V5799_015718
Amblyomma-americanum_evm.model.contig-13973-1.8,V5799_015719
Amblyomma-americanum_evm.model.contig-13973-1.9,V5799_015720
Amblyomma-americanum_evm.model.contig-13973-1.11,V5799_015722
Amblyomma-americanum_evm.model.contig-139730-1.1,V5799_015725
Amblyomma-americanum_evm.model.contig-139792-1.1,V5799_015726
Amblyomma-americanum_evm.model.contig-13984-1.1,V5799_015727
Amblyomma-americanum_evm.model.contig-13984-1.2,V5799_015728
Amblyomma-americanum_evm.model.contig-139843-1.1,V5799_015729
Amblyomma-americanum_evm.model.contig-13988-1.1,V5799_015731
Amblyomma-americanum_evm.model.contig-13989-1.1,V5799_015732
Amblyomma-americanum_evm.model.contig-139906-1.1,V5799_015733
Amblyomma-americanum_evm.model.contig-139915-1.1,V5799_015734
Amblyomma-americanum_evm.model.contig-139928-1.1,V5799_015735
Amblyomma-americanum_evm.model.contig-139963-1.1,V5799_015736
Amblyomma-americanum_evm.model.contig-139968-1.1,V5799_015737
evm.TU.contig_14000_1.1,V5799_015738
Amblyomma-americanum_evm.model.contig-140009-1.1,V5799_015739
Amblyomma-americanum_evm.model.contig-140009-1.2,V5799_015740
Amblyomma-americanum_evm.model.contig-140018-1.1,V5799_015741
Amblyomma-americanum_evm.model.contig-140039-1.1,V5799_015743
Amblyomma-americanum_evm.model.contig-140043-1.1,V5799_015744
Amblyomma-americanum_evm.model.contig-140047-1.1,V5799_015745
Amblyomma-americanum_evm.model.contig-140047-1.2,V5799_015746
Amblyomma-americanum_evm.model.contig-140052-1.1,V5799_015748
Amblyomma-americanum_evm.model.contig-140120-1.1,V5799_015749
Amblyomma-americanum_evm.model.contig-140120-1.2,V5799_015750
Amblyomma-americanum_evm.model.contig-140129-1.1,V5799_015751
Amblyomma-americanum_evm.model.contig-140129-1.2,V5799_015752
Amblyomma-americanum_evm.model.contig-140145-1.1,V5799_015753
Amblyomma-americanum_evm.model.contig-140158-1.2,V5799_015755
Amblyomma-americanum_evm.model.contig-140158-1.3,V5799_015756
Amblyomma-americanum_evm.model.contig-14017-1.1,V5799_015757
Amblyomma-americanum_evm.model.contig-140207-1.1,V5799_015758
Amblyomma-americanum_evm.model.contig-140216-1.1,V5799_015759
Amblyomma-americanum_evm.model.contig-14023-1.1,V5799_015760
Amblyomma-americanum_evm.model.contig-14023-1.2,V5799_015761
Amblyomma-americanum_evm.model.contig-14025-1.1,V5799_015762
Amblyomma-americanum_evm.model.contig-14025-1.2,V5799_015763
Amblyomma-americanum_evm.model.contig-14025-1.3,V5799_015764
Amblyomma-americanum_evm.model.contig-140304-1.2,V5799_015768
Amblyomma-americanum_evm.model.contig-140304-1.3,V5799_015769
evm.TU.contig_140311_1.1,V5799_015770
Amblyomma-americanum_evm.model.contig-140344-1.1,V5799_015771
evm.TU.contig_140360_1.2,V5799_015773
Amblyomma-americanum_evm.model.contig-140369-1.1,V5799_015776
Amblyomma-americanum_evm.model.contig-140369-1.2,V5799_015777
Amblyomma-americanum_evm.model.contig-140369-1.3,V5799_015778
evm.TU.contig_140385_1.1,V5799_015779
Amblyomma-americanum_evm.model.contig-140397-1.1,V5799_015780
Amblyomma-americanum_evm.model.contig-140404-1.1,V5799_015781
Amblyomma-americanum_evm.model.contig-140404-1.2,V5799_015782
Amblyomma-americanum_evm.model.contig-140404-1.3,V5799_015783
Amblyomma-americanum_evm.model.contig-140404-1.4,V5799_015784
Amblyomma-americanum_evm.model.contig-140409-1.1,V5799_015785
evm.TU.contig_140415_1.1,V5799_015786
Amblyomma-americanum_evm.model.contig-140415-1.2,V5799_015787
Amblyomma-americanum_evm.model.contig-140415-1.3,V5799_015788
Amblyomma-americanum_evm.model.contig-140420-1.1,V5799_015789
Amblyomma-americanum_evm.model.contig-14049-1.1,V5799_015791
Amblyomma-americanum_evm.model.contig-140533-1.2,V5799_015794
Amblyomma-americanum_evm.model.contig-140533-1.3,V5799_015795
Amblyomma-americanum_evm.model.contig-140543-1.1,V5799_015796
evm.TU.contig_140545_1.1,V5799_015797
Amblyomma-americanum_evm.model.contig-140545-1.2,V5799_015798
Amblyomma-americanum_evm.model.contig-140545-1.3,V5799_015799
Amblyomma-americanum_evm.model.contig-140561-1.1,V5799_015800
Amblyomma-americanum_evm.model.contig-140562-1.1,V5799_015801
Amblyomma-americanum_evm.model.contig-140562-1.2,V5799_015802
Amblyomma-americanum_evm.model.contig-140568-1.1,V5799_015803
Amblyomma-americanum_evm.model.contig-140568-1.2,V5799_015804
Amblyomma-americanum_evm.model.contig-140568-1.3,V5799_015805
Amblyomma-americanum_evm.model.contig-140577-1.1,V5799_015806
Amblyomma-americanum_evm.model.contig-140632-1.1,V5799_015808
evm.TU.contig_140632_1.2,V5799_015809
Amblyomma-americanum_evm.model.contig-140635-1.1,V5799_015810
Amblyomma-americanum_evm.model.contig-140636-1.1,V5799_015811
Amblyomma-americanum_evm.model.contig-140643-1.1,V5799_015812
Amblyomma-americanum_evm.model.contig-140651-1.1,V5799_015813
Amblyomma-americanum_evm.model.contig-140651-1.2,V5799_015814
Amblyomma-americanum_evm.model.contig-140651-1.3,V5799_015815
Amblyomma-americanum_evm.model.contig-140677-1.1,V5799_015816
Amblyomma-americanum_evm.model.contig-140681-1.3,V5799_015820
Amblyomma-americanum_evm.model.contig-140681-1.4,V5799_015821
Amblyomma-americanum_evm.model.contig-140704-1.1,V5799_015822
Amblyomma-americanum_evm.model.contig-140704-1.2,V5799_015823
Amblyomma-americanum_evm.model.contig-140775-1.1,V5799_015825
Amblyomma-americanum_evm.model.contig-140775-1.2,V5799_015826
Amblyomma-americanum_evm.model.contig-140775-1.3,V5799_015827
Amblyomma-americanum_evm.model.contig-140801-1.1,V5799_015829
Amblyomma-americanum_evm.model.contig-140801-1.2,V5799_015830
Amblyomma-americanum_evm.model.contig-140801-1.3,V5799_015831
Amblyomma-americanum_evm.model.contig-14081-1.1,V5799_015832
evm.TU.contig_140814_1.1,V5799_015833
Amblyomma-americanum_evm.model.contig-140814-1.2,V5799_015834
Amblyomma-americanum_evm.model.contig-140834-1.1,V5799_015835
evm.TU.contig_140845_1.1,V5799_015836
Amblyomma-americanum_evm.model.contig-14087-1.1,V5799_015837
Amblyomma-americanum_evm.model.contig-14087-1.2,V5799_015838
Amblyomma-americanum_evm.model.contig-14087-1.3,V5799_015839
Amblyomma-americanum_evm.model.contig-14087-1.4,V5799_015840
Amblyomma-americanum_evm.model.contig-14087-1.5,V5799_015841
Amblyomma-americanum_evm.model.contig-14087-1.6,V5799_015842
Amblyomma-americanum_evm.model.contig-14087-1.7,V5799_015843
Amblyomma-americanum_evm.model.contig-14087-1.10,V5799_015846
Amblyomma-americanum_evm.model.contig-14087-1.11,V5799_015847
Amblyomma-americanum_evm.model.contig-14087-1.12,V5799_015848
Amblyomma-americanum_evm.model.contig-14087-1.13,V5799_015849
Amblyomma-americanum_evm.model.contig-14087-1.14,V5799_015850
Amblyomma-americanum_evm.model.contig-14087-1.15,V5799_015851
Amblyomma-americanum_evm.model.contig-140873-1.1,V5799_015852
Amblyomma-americanum_evm.model.contig-14088-1.1,V5799_015853
Amblyomma-americanum_evm.model.contig-14088-1.2,V5799_015854
Amblyomma-americanum_evm.model.contig-14088-1.3,V5799_015855
Amblyomma-americanum_evm.model.contig-14088-1.4,V5799_015856
Amblyomma-americanum_evm.model.contig-14088-1.5,V5799_015857
Amblyomma-americanum_evm.model.contig-14088-1.6,V5799_015858
Amblyomma-americanum_evm.model.contig-14088-1.7,V5799_015859
evm.TU.contig_14092_1.3,V5799_015862
Amblyomma-americanum_evm.model.contig-14092-1.4,V5799_015863
Amblyomma-americanum_evm.model.contig-14092-1.5,V5799_015864
Amblyomma-americanum_evm.model.contig-140924-1.1,V5799_015865
Amblyomma-americanum_evm.model.contig-140956-1.1,V5799_015866
Amblyomma-americanum_evm.model.contig-140956-1.2,V5799_015867
Amblyomma-americanum_evm.model.contig-14097-1.1,V5799_015868
Amblyomma-americanum_evm.model.contig-14097-1.2,V5799_015869
Amblyomma-americanum_evm.model.contig-140970-1.1,V5799_015870
Amblyomma-americanum_evm.model.contig-140979-1.1,V5799_015871
Amblyomma-americanum_evm.model.contig-140985-1.1,V5799_015872
Amblyomma-americanum_evm.model.contig-140985-1.2,V5799_015873
evm.TU.contig_14099_1.2,V5799_015875
Amblyomma-americanum_evm.model.contig-141002-1.1,V5799_015876
Amblyomma-americanum_evm.model.contig-141041-1.1,V5799_015883
Amblyomma-americanum_evm.model.contig-141049-1.1,V5799_015884
Amblyomma-americanum_evm.model.contig-141049-1.2,V5799_015885
Amblyomma-americanum_evm.model.contig-141049-1.3,V5799_015886
Amblyomma-americanum_evm.model.contig-141049-1.4,V5799_015887
Amblyomma-americanum_evm.model.contig-141082-1.1,V5799_015889
Amblyomma-americanum_evm.model.contig-141082-1.2,V5799_015890
Amblyomma-americanum_evm.model.contig-141140-1.1,V5799_015894
Amblyomma-americanum_evm.model.contig-141145-1.1,V5799_015895
Amblyomma-americanum_evm.model.contig-141156-1.1,V5799_015897
Amblyomma-americanum_evm.model.contig-141186-1.1,V5799_015898
Amblyomma-americanum_evm.model.contig-141186-1.2,V5799_015899
Amblyomma-americanum_evm.model.contig-141186-1.3,V5799_015900
Amblyomma-americanum_evm.model.contig-141186-1.4,V5799_015901
Amblyomma-americanum_evm.model.contig-141283-1.1,V5799_015905
Amblyomma-americanum_evm.model.contig-141288-1.1,V5799_015906
Amblyomma-americanum_evm.model.contig-141288-1.2,V5799_015907
Amblyomma-americanum_evm.model.contig-141308-1.1,V5799_015909
Amblyomma-americanum_evm.model.contig-141308-1.2,V5799_015910
Amblyomma-americanum_evm.model.contig-14131-1.1,V5799_015911
Amblyomma-americanum_evm.model.contig-141311-1.1,V5799_015912
Amblyomma-americanum_evm.model.contig-141311-1.2,V5799_015913
Amblyomma-americanum_evm.model.contig-141377-1.1,V5799_015914
Amblyomma-americanum_evm.model.contig-141377-1.2,V5799_015915
Amblyomma-americanum_evm.model.contig-141385-1.1,V5799_015916
Amblyomma-americanum_evm.model.contig-141387-1.1,V5799_015917
Amblyomma-americanum_evm.model.contig-141387-1.2,V5799_015918
Amblyomma-americanum_evm.model.contig-141387-1.3,V5799_015919
Amblyomma-americanum_evm.model.contig-141387-1.4,V5799_015920
Amblyomma-americanum_evm.model.contig-141387-1.5,V5799_015921
Amblyomma-americanum_evm.model.contig-141387-1.6,V5799_015922
Amblyomma-americanum_evm.model.contig-141396-1.1,V5799_015923
Amblyomma-americanum_evm.model.contig-141398-1.1,V5799_015924
Amblyomma-americanum_evm.model.contig-141398-1.2,V5799_015925
Amblyomma-americanum_evm.model.contig-141398-1.3,V5799_015926
Amblyomma-americanum_evm.model.contig-141398-1.4,V5799_015927
Amblyomma-americanum_evm.model.contig-141434-1.1,V5799_015929
evm.TU.contig_141434_1.2,V5799_015930
Amblyomma-americanum_evm.model.contig-141449-1.1,V5799_015931
Amblyomma-americanum_evm.model.contig-141449-1.2,V5799_015932
Amblyomma-americanum_evm.model.contig-141459-1.1,V5799_015935
Amblyomma-americanum_evm.model.contig-141470-1.1,V5799_015936
Amblyomma-americanum_evm.model.contig-141499-1.1,V5799_015937
evm.TU.contig_141503_1.1,V5799_015938
Amblyomma-americanum_evm.model.contig-141513-1.1,V5799_015939
Amblyomma-americanum_evm.model.contig-141513-1.2,V5799_015940
Amblyomma-americanum_evm.model.contig-141513-1.3,V5799_015941
Amblyomma-americanum_evm.model.contig-141513-1.4,V5799_015942
evm.TU.contig_141513_1.5,V5799_015943
Amblyomma-americanum_evm.model.contig-141513-1.6,V5799_015944
Amblyomma-americanum_evm.model.contig-141514-1.1,V5799_015945
Amblyomma-americanum_evm.model.contig-141520-1.1,V5799_015946
evm.TU.contig_141520_1.2,V5799_015947
Amblyomma-americanum_evm.model.contig-141531-1.1,V5799_015948
evm.TU.contig_141551_1.1,V5799_015949
Amblyomma-americanum_evm.model.contig-141551-1.2,V5799_015950
Amblyomma-americanum_evm.model.contig-141551-1.3,V5799_015951
Amblyomma-americanum_evm.model.contig-141551-1.4,V5799_015952
Amblyomma-americanum_evm.model.contig-141551-1.6,V5799_015954
Amblyomma-americanum_evm.model.contig-141681-1.1,V5799_015960
Amblyomma-americanum_evm.model.contig-141681-1.2,V5799_015961
Amblyomma-americanum_evm.model.contig-141696-1.1,V5799_015962
evm.TU.contig_141697_1.1,V5799_015963
Amblyomma-americanum_evm.model.contig-141699-1.3,V5799_015966
Amblyomma-americanum_evm.model.contig-141722-1.1,V5799_015968
Amblyomma-americanum_evm.model.contig-141767-1.1,V5799_015970
Amblyomma-americanum_evm.model.contig-14178-1.2,V5799_015972
Amblyomma-americanum_evm.model.contig-141796-1.1,V5799_015973
Amblyomma-americanum_evm.model.contig-141796-1.2,V5799_015974
Amblyomma-americanum_evm.model.contig-141802-1.1,V5799_015976
Amblyomma-americanum_evm.model.contig-14182-1.2,V5799_015978
Amblyomma-americanum_evm.model.contig-141828-1.1,V5799_015979
Amblyomma-americanum_evm.model.contig-14185-1.1,V5799_015980
Amblyomma-americanum_evm.model.contig-14185-1.2,V5799_015981
Amblyomma-americanum_evm.model.contig-14185-1.3,V5799_015982
evm.TU.contig_141855_1.1,V5799_015983
Amblyomma-americanum_evm.model.contig-14186-1.1,V5799_015984
Amblyomma-americanum_evm.model.contig-141873-1.1,V5799_015986
Amblyomma-americanum_evm.model.contig-141873-1.2,V5799_015987
Amblyomma-americanum_evm.model.contig-141884-1.1,V5799_015988
Amblyomma-americanum_evm.model.contig-141884-1.2,V5799_015989
Amblyomma-americanum_evm.model.contig-141884-1.3,V5799_015990
Amblyomma-americanum_evm.model.contig-14191-1.1,V5799_015991
Amblyomma-americanum_evm.model.contig-14191-1.2,V5799_015992
Amblyomma-americanum_evm.model.contig-14191-1.3,V5799_015993
Amblyomma-americanum_evm.model.contig-14195-1.1,V5799_016007
Amblyomma-americanum_evm.model.contig-141957-1.1,V5799_016008
Amblyomma-americanum_evm.model.contig-141957-1.2,V5799_016009
Amblyomma-americanum_evm.model.contig-141966-1.1,V5799_016010
Amblyomma-americanum_evm.model.contig-14198-1.1,V5799_016011
Amblyomma-americanum_evm.model.contig-14198-1.2,V5799_016012
Amblyomma-americanum_evm.model.contig-14198-1.3,V5799_016013
